GKChr10	49843221	49843222	1
GKChr11	2536015	2536016	1
GKChr05	8652565	8652566	1
GKChr06	25053377	25053378	1
GKChr10	55708132	55708133	1
GKChr07	44066823	44066824	1
GKChr07	40086068	40086069	1
GKChr09	23977672	23977673	1
GKChr03	39260771	39260772	1
GKChr05	54468799	54468800	1
GKChr09	29911805	29911806	1
GKChr09	3808367	3808368	1
GKChr04	19803738	19803739	1
GKChr07	53490903	53490904	1
GKChr07	17432904	17432905	1
GKChr07	56682962	56682963	1
GKChr07	54048226	54048227	1
GKChr13	39699371	39699372	1
GKChr13	4884055	4884056	1
GKChr05	453154	453155	1
GKChr11	25403899	25403900	1
GKChr11	1081262	1081263	1
GKChr11	4016904	4016905	1
GKChr08	49669153	49669154	1
GKChr08	20658959	20658960	1
GKChr01	3257117	3257118	1
GKChr01	23709496	23709497	1
GKChr12	34241688	34241689	1
GKChr10	16533675	16533676	1
GKChr10	53770944	53770945	1
GKChr10	19338829	19338830	1
GKChr10	51830205	51830206	1
GKChr10	7843387	7843388	1
GKChr10	28224915	28224916	1
GKChr10	44733627	44733628	1
GKChr10	58370017	58370018	1
GKChr10	1763245	1763246	1
GKChr10	57183245	57183246	1
GKChr10	1796666	1796667	1
GKChr10	5293572	5293573	1
GKChr09	9404484	9404485	1
GKChr09	28560391	28560392	1
GKChr09	15681177	15681178	1
GKChr09	4362771	4362772	1
GKChr09	68826475	68826476	1
GKChr09	29471056	29471057	1
GKChr09	22862397	22862398	1
GKChr09	20859013	20859014	1
GKChr09	29189933	29189934	1
GKChr09	23231438	23231439	1
GKChr09	27781670	27781671	1
GKChr09	14237988	14237989	1
GKChr09	23213124	23213125	1
GKChr09	64273083	64273084	1
GKChr09	34619773	34619774	1
GKChr09	46012771	46012772	1
GKChr09	22987797	22987798	1
GKChr09	25049333	25049334	1
GKChr09	8869921	8869922	1
GKChr09	59774110	59774111	1
GKChr09	9832626	9832627	1
GKChr04	60991407	60991408	1
GKChr04	2034800	2034801	1
GKChr04	46073521	46073522	1
GKChr04	22956521	22956522	1
GKChr04	11131620	11131621	1
GKChr04	59676282	59676283	1
GKChr04	55095201	55095202	1
GKChr04	268572	268573	1
GKChr04	42301354	42301355	1
GKChr04	61970084	61970085	1
GKChr04	34128633	34128634	1
GKChr04	59036709	59036710	1
GKChr04	40186958	40186959	1
GKChr04	17619270	17619271	1
GKChr07	54640068	54640069	1
GKChr07	11061835	11061836	1
GKChr07	2917354	2917355	1
GKChr07	40217626	40217627	1
GKChr07	47103898	47103899	1
GKChr07	2796319	2796320	1
GKChr07	53649199	53649200	1
GKChr07	50299966	50299967	1
GKChr07	21873789	21873790	1
GKChr07	55187941	55187942	1
GKChr07	43655327	43655328	1
GKChr07	4793936	4793937	1
GKChr07	864670	864671	1
GKChr07	50053046	50053047	1
GKChr07	15800415	15800416	1
GKChr07	16220915	16220916	1
GKChr13	12172008	12172009	1
GKChr13	7387825	7387826	1
GKChr13	10795118	10795119	1
GKChr13	2055053	2055054	1
GKChr13	256101	256102	1
GKChr13	42516676	42516677	1
GKChr13	42034127	42034128	1
GKChr13	37748184	37748185	1
GKChr13	7384728	7384729	1
GKChr13	26713297	26713298	1
GKChr02	14900956	14900957	1
GKChr02	12300679	12300680	1
GKChr02	14947150	14947151	1
GKChr02	14385454	14385455	1
GKChr02	15103226	15103227	1
GKChr02	44929914	44929915	1
GKChr03	18231262	18231263	1
GKChr03	33230810	33230811	1
GKChr03	39990459	39990460	1
GKChr03	36031	36032	1
GKChr03	6773358	6773359	1
GKChr03	42347474	42347475	1
GKChr03	16694315	16694316	1
GKChr05	15869398	15869399	1
GKChr05	63116675	63116676	1
GKChr05	32721713	32721714	1
GKChr05	61090784	61090785	1
GKChr05	12224098	12224099	1
GKChr05	53638305	53638306	1
GKChr05	49534247	49534248	1
GKChr05	20212898	20212899	1
GKChr05	21639747	21639748	1
GKChr05	10315137	10315138	1
GKChr05	63136102	63136103	1
GKChr05	60300056	60300057	1
GKChr05	59669894	59669895	1
GKChr05	46918493	46918494	1
GKChr05	47475916	47475917	1
GKChr05	47221390	47221391	1
GKChr05	39089458	39089459	1
GKChr05	53682987	53682988	1
GKChr05	22538081	22538082	1
GKChr11	41410597	41410598	1
GKChr11	13838277	13838278	1
GKChr11	52605528	52605529	1
GKChr11	47878155	47878156	1
GKChr11	59107401	59107402	1
GKChr11	25488604	25488605	1
GKChr11	55807504	55807505	1
GKChr11	60326774	60326775	1
GKChr11	59292566	59292567	1
GKChr11	10678986	10678987	1
GKChr11	59309029	59309030	1
GKChr11	2593429	2593430	1
GKChr11	27589690	27589691	1
GKChr11	49795789	49795790	1
GKChr11	1621437	1621438	1
GKChr11	21197669	21197670	1
GKChr11	62630303	62630304	1
GKChr08	2187352	2187353	1
GKChr08	8948640	8948641	1
GKChr08	35656483	35656484	1
GKChr08	5466624	5466625	1
GKChr08	38260872	38260873	1
GKChr08	40278983	40278984	1
GKChr08	46335897	46335898	1
GKChr08	56700251	56700252	1
GKChr08	35656444	35656445	1
GKChr08	35022018	35022019	1
GKChr08	38746971	38746972	1
GKChr08	45341526	45341527	1
GKChr08	24949631	24949632	1
GKChr08	55832631	55832632	1
GKChr08	48587928	48587929	1
GKChr08	50308036	50308037	1
GKChr08	35319805	35319806	1
GKChr08	44286391	44286392	1
GKChr08	37929391	37929392	1
GKChr08	50122711	50122712	1
GKChr01	19587938	19587939	1
GKChr01	21823973	21823974	1
GKChr01	11295607	11295608	1
GKChr01	54091719	54091720	1
GKChr01	19577394	19577395	1
GKChr01	43029323	43029324	1
GKChr01	9561178	9561179	1
GKChr01	1779088	1779089	1
GKChr01	21436701	21436702	1
GKChr01	25064203	25064204	1
GKChr01	45166598	45166599	1
GKChr01	1069875	1069876	1
GKChr01	23798367	23798368	1
GKChr01	30972064	30972065	1
GKChr01	43846296	43846297	1
GKChr01	23192214	23192215	1
GKChr01	7606081	7606082	1
GKChr12	13714749	13714750	1
GKChr12	27422105	27422106	1
GKChr12	14755744	14755745	1
GKChr12	11950817	11950818	1
GKChr12	33347094	33347095	1
GKChr12	25023011	25023012	1
GKChr12	2715992	2715993	1
GKChr12	32147022	32147023	1
GKChr12	27425994	27425995	1
GKChr12	33175467	33175468	1
GKChr12	32350511	32350512	1
GKChr12	34922739	34922740	1
GKChr06	3759084	3759085	1
GKChr06	47698566	47698567	1
GKChr06	49743707	49743708	1
GKChr06	44207750	44207751	1
GKChr06	32408354	32408355	1
GKChr06	30382160	30382161	1
GKChr06	43106175	43106176	1
GKChr06	37763648	37763649	1
GKChr06	47851736	47851737	1
